model,universe,lookback,seed,rmse,mae,hit_ratio,non_tiny_hit_ratio,extreme_hit_ratio,pairwise_hit,ic,long_short_sharpe,long_short_sortino,max_drawdown,cumulative_return,scenario,n_dates,n_currency_obs
lstm,core6,10,42,0.005733621348233821,0.0041260658487444766,0.48072562358276644,0.49160997732426304,0.48639455782312924,0.47863945578231293,-0.042141031287257186,-0.9957308897273317,-1.5627118150202246,-0.2249225221157758,-0.19015935156244268,macro_shock_union,735,4410
lstm,core6,10,42,0.005995672689701436,0.004363477117742117,0.477862920391656,0.4887186036611324,0.474468085106383,0.4792677735206471,-0.03904681736415585,-0.8175919298412825,-1.2785051548043447,-0.2229449073804517,-0.16822003612219305,extreme_union,783,4698
gru,core6,10,42,0.005444227702590605,0.003924766707310688,0.4940530649588289,0.5120463555962184,0.49085365853658536,0.4972247636474535,0.010965615003717549,0.11186763539083358,0.15530627416808668,-0.10917486014318456,0.029652355939788322,all_test,1093,6558
gru,core6,10,42,0.009980344496128096,0.008481948194148213,0.4397363465160075,0.4331450094161959,0.41784037558685444,0.4934086629001883,-0.01178369652945925,-1.5353466580723927,-1.9843530830165914,-0.14124853390239878,-0.09554136896986165,high_fx_vol,177,1062
gru,core6,10,42,0.011758075701472154,0.009399912870075626,0.44238683127572015,0.3950617283950617,0.35714285714285715,0.4897119341563786,-0.02081128747795415,-1.3752044662723737,-1.9210466034450742,-0.10122694972960744,-0.050931388643221,large_abs_move,81,486
gru,core6,10,42,0.009956923020505827,0.0074233141660389875,0.47333333333333333,0.48333333333333334,0.425,0.462,-0.07942857142857143,-3.0669822533172413,-4.433654639217057,-0.13361731703298574,-0.1395282137873437,cross_section_dispersion,100,600
gru,core6,10,42,0.006175599201422216,0.0043385683908053465,0.5060706401766004,0.5209713024282561,0.5179063360881543,0.5008830022075055,0.02305295148724472,0.14352251437652896,0.17875580526188606,-0.0804645057869493,0.011950031959258922,risk_off,302,1812
gru,core6,10,42,0.006070632354876855,0.004407756330450188,0.4931434599156118,0.5010548523206751,0.4789473684210526,0.4947257383966245,0.007632678508593507,-0.06687445249893377,-0.09036648907530764,-0.07847797081103636,-0.0056348579137193155,dollar_shock,316,1896
gru,core6,10,42,0.005905030313853943,0.004223785461320715,0.49675023212627667,0.4986072423398329,0.46635730858468677,0.4965645311049211,0.01192477903781045,0.004996291290467891,0.006694770289559378,-0.08489585555980739,0.0004885297071268724,commodity_shock,359,2154
gru,core6,10,42,0.00629618970061074,0.004435980341341932,0.501984126984127,0.5026455026455027,0.4884488448844885,0.5092592592592593,0.022892616607117822,-0.2758673709792757,-0.3530188170667501,-0.09011563799754185,-0.020239769374029493,yield_shock,252,1512
